session;joueur;BP_periode;BP_traitement;BP_groupe;BP_dotation;BP_contribution;BP_contribution_groupe;BP_decision_time;BP_gain_periode;BP_gain_cumule;naissance;genre;nationalite;couple;etudiant;etudiant_discipline;etudiant_niveau;experiences;fratrie_nombre;fratrie_rang;sportif;sportif_type;sportif_competition;religion_place;religion_croyance;religion_nom
201501201127;201501201127_j_18;10;1;201501201127_g_4;20;12;59;0;31.6;300.6;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;11;1;201501201127_g_4;20;12;59;0;31.6;332.2;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;12;1;201501201127_g_4;20;17;68;0;30.2;362.4;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;13;1;201501201127_g_4;20;11;49;0;28.6;391.0;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;14;1;201501201127_g_4;20;18;66;0;28.4;419.4;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;15;1;201501201127_g_4;20;15;51;0;25.4;444.8;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;16;1;201501201127_g_4;20;13;52;0;27.8;472.6;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;17;1;201501201127_g_4;20;18;59;0;25.6;498.2;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;18;1;201501201127_g_4;20;16;62;0;28.8;527.0;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;19;1;201501201127_g_4;20;16;61;0;28.4;555.4;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_18;20;1;201501201127_g_4;20;17;67;0;29.8;585.2;1981;1;94;0;1;3;4;0;8;6;0;None;None;1;2;2
201501201127;201501201127_j_15;1;1;201501201127_g_9;20;12;53;0;29.2;29.2;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;2;1;201501201127_g_9;20;13;69;0;34.6;63.8;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;3;1;201501201127_g_9;20;15;56;0;27.4;91.2;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;4;1;201501201127_g_9;20;10;57;0;32.8;124.0;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;5;1;201501201127_g_9;20;18;67;0;28.8;152.8;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;6;1;201501201127_g_9;20;14;55;0;28.0;180.8;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;7;1;201501201127_g_9;20;12;62;0;32.8;213.6;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;8;1;201501201127_g_9;20;20;72;0;28.8;242.4;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;9;1;201501201127_g_9;20;19;54;0;22.6;265.0;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;10;1;201501201127_g_9;20;14;59;0;29.6;294.6;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;11;1;201501201127_g_9;20;16;69;0;31.6;326.2;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;12;1;201501201127_g_9;20;10;52;0;30.8;357.0;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;13;1;201501201127_g_9;20;11;54;0;30.6;387.6;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;14;1;201501201127_g_9;20;18;60;0;26.0;413.6;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;15;1;201501201127_g_9;20;13;64;0;32.6;446.2;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;16;1;201501201127_g_9;20;14;69;0;33.6;479.8;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;17;1;201501201127_g_9;20;17;67;0;29.8;509.6;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;18;1;201501201127_g_9;20;14;53;0;27.2;536.8;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;19;1;201501201127_g_9;20;10;64;0;35.6;572.4;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_15;20;1;201501201127_g_9;20;18;70;0;30.0;602.4;1985;1;58;0;0;None;None;1;8;4;0;None;None;2;1;5
201501201127;201501201127_j_35;1;1;201501201127_g_5;20;10;57;0;32.8;32.8;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;2;1;201501201127_g_5;20;12;53;0;29.2;62.0;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;3;1;201501201127_g_5;20;11;56;0;31.4;93.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;4;1;201501201127_g_5;20;19;64;0;26.6;120.0;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;5;1;201501201127_g_5;20;18;66;0;28.4;148.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;6;1;201501201127_g_5;20;20;54;0;21.6;170.0;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;7;1;201501201127_g_5;20;12;46;0;26.4;196.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;8;1;201501201127_g_5;20;20;62;0;24.8;221.2;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;9;1;201501201127_g_5;20;15;59;0;28.6;249.8;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;10;1;201501201127_g_5;20;20;73;0;29.2;279.0;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;11;1;201501201127_g_5;20;16;64;0;29.6;308.6;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;12;1;201501201127_g_5;20;20;63;0;25.2;333.8;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;13;1;201501201127_g_5;20;15;57;0;27.8;361.6;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;14;1;201501201127_g_5;20;20;65;0;26.0;387.6;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;15;1;201501201127_g_5;20;14;55;0;28.0;415.6;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;16;1;201501201127_g_5;20;17;52;0;23.8;439.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;17;1;201501201127_g_5;20;19;66;0;27.4;466.8;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;18;1;201501201127_g_5;20;17;59;0;26.6;493.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;19;1;201501201127_g_5;20;10;60;0;34.0;527.4;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_35;20;1;201501201127_g_5;20;17;69;0;30.6;558.0;1964;1;97;1;1;1;2;1;5;6;1;0;1;2;2;1
201501201127;201501201127_j_13;1;1;201501201127_g_0;20;10;52;0;30.8;30.8;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;2;1;201501201127_g_0;20;13;56;0;29.4;60.2;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;3;1;201501201127_g_0;20;18;67;0;28.8;89.0;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;4;1;201501201127_g_0;20;20;61;0;24.4;113.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;5;1;201501201127_g_0;20;12;65;0;34.0;147.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;6;1;201501201127_g_0;20;20;66;0;26.4;173.8;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;7;1;201501201127_g_0;20;20;62;0;24.8;198.6;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;8;1;201501201127_g_0;20;18;58;0;25.2;223.8;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;9;1;201501201127_g_0;20;12;49;0;27.6;251.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;10;1;201501201127_g_0;20;13;53;0;28.2;279.6;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;11;1;201501201127_g_0;20;13;57;0;29.8;309.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;12;1;201501201127_g_0;20;18;59;0;25.6;335.0;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;13;1;201501201127_g_0;20;19;66;0;27.4;362.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;14;1;201501201127_g_0;20;16;64;0;29.6;392.0;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;15;1;201501201127_g_0;20;10;54;0;31.6;423.6;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;16;1;201501201127_g_0;20;12;57;0;30.8;454.4;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;17;1;201501201127_g_0;20;18;61;0;26.4;480.8;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;18;1;201501201127_g_0;20;12;60;0;32.0;512.8;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;19;1;201501201127_g_0;20;15;71;0;33.4;546.2;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201127;201501201127_j_13;20;1;201501201127_g_0;20;14;70;0;34.0;580.2;1978;0;38;1;1;2;3;0;0;0;0;None;None;2;3;1
201501201125;201501201125_j_4;1;0;201501201125_g_7;20;4;44;0;33.6;33.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;2;0;201501201125_g_7;20;0;36;0;34.4;68.0;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;3;0;201501201125_g_7;20;15;63;0;30.2;98.2;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;4;0;201501201125_g_7;20;0;36;0;34.4;132.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;5;0;201501201125_g_7;20;8;34;0;25.6;158.2;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;6;0;201501201125_g_7;20;0;18;0;27.2;185.4;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;7;0;201501201125_g_7;20;7;32;0;25.8;211.2;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;8;0;201501201125_g_7;20;15;47;0;23.8;235.0;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;9;0;201501201125_g_7;20;5;28;0;26.2;261.2;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;10;0;201501201125_g_7;20;14;22;0;14.8;276.0;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;11;0;201501201125_g_7;20;18;44;0;19.6;295.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;12;0;201501201125_g_7;20;15;58;0;28.2;323.8;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;13;0;201501201125_g_7;20;0;13;0;25.2;349.0;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;14;0;201501201125_g_7;20;4;19;0;23.6;372.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;15;0;201501201125_g_7;20;4;27;0;26.8;399.4;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;16;0;201501201125_g_7;20;17;46;0;21.4;420.8;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;17;0;201501201125_g_7;20;2;17;0;24.8;445.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;18;0;201501201125_g_7;20;15;50;0;25.0;470.6;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;19;0;201501201125_g_7;20;11;44;0;26.6;497.2;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_4;20;0;201501201125_g_7;20;5;14;0;20.6;517.8;1987;1;47;0;0;None;None;0;7;4;0;None;None;4;3;2
201501201125;201501201125_j_5;1;0;201501201125_g_9;20;13;71;0;35.4;35.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;2;0;201501201125_g_9;20;1;18;0;26.2;61.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;3;0;201501201125_g_9;20;2;20;0;26.0;87.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;4;0;201501201125_g_9;20;14;55;0;28.0;115.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;5;0;201501201125_g_9;20;12;47;0;26.8;142.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;6;0;201501201125_g_9;20;20;49;0;19.6;162.0;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;7;0;201501201125_g_9;20;4;38;0;31.2;193.2;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;8;0;201501201125_g_9;20;11;19;0;16.6;209.8;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;9;0;201501201125_g_9;20;15;39;0;20.6;230.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;10;0;201501201125_g_9;20;0;32;0;32.8;263.2;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;11;0;201501201125_g_9;20;18;31;0;14.4;277.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;12;0;201501201125_g_9;20;9;42;0;27.8;305.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;13;0;201501201125_g_9;20;12;37;0;22.8;328.2;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;14;0;201501201125_g_9;20;2;12;0;22.8;351.0;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;15;0;201501201125_g_9;20;0;32;0;32.8;383.8;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;16;0;201501201125_g_9;20;12;42;0;24.8;408.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;17;0;201501201125_g_9;20;5;34;0;28.6;437.2;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;18;0;201501201125_g_9;20;9;23;0;20.2;457.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;19;0;201501201125_g_9;20;7;30;0;25.0;482.4;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_5;20;0;201501201125_g_9;20;3;28;0;28.2;510.6;1975;0;10;0;1;10;4;1;0;0;0;None;None;1;4;2
201501201125;201501201125_j_6;1;0;201501201125_g_6;20;5;29;0;26.6;26.6;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;2;0;201501201125_g_6;20;1;31;0;31.4;58.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;3;0;201501201125_g_6;20;18;27;0;12.8;70.8;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;4;0;201501201125_g_6;20;9;55;0;33.0;103.8;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;5;0;201501201125_g_6;20;18;56;0;24.4;128.2;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;6;0;201501201125_g_6;20;15;47;0;23.8;152.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;7;0;201501201125_g_6;20;0;39;0;35.6;187.6;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;8;0;201501201125_g_6;20;4;30;0;28.0;215.6;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;9;0;201501201125_g_6;20;10;23;0;19.2;234.8;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;10;0;201501201125_g_6;20;5;35;0;29.0;263.8;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;11;0;201501201125_g_6;20;16;40;0;20.0;283.8;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;12;0;201501201125_g_6;20;9;51;0;31.4;315.2;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;13;0;201501201125_g_6;20;14;42;0;22.8;338.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;14;0;201501201125_g_6;20;14;44;0;23.6;361.6;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;15;0;201501201125_g_6;20;12;21;0;16.4;378.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;16;0;201501201125_g_6;20;8;23;0;21.2;399.2;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;17;0;201501201125_g_6;20;7;52;0;33.8;433.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;18;0;201501201125_g_6;20;0;20;0;28.0;461.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;19;0;201501201125_g_6;20;3;53;0;38.2;499.2;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_6;20;0;201501201125_g_6;20;13;47;0;25.8;525.0;1971;0;19;1;0;None;None;0;5;1;0;None;None;3;1;1
201501201125;201501201125_j_7;1;0;201501201125_g_4;20;17;67;0;29.8;29.8;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;2;0;201501201125_g_4;20;0;31;0;32.4;62.2;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;3;0;201501201125_g_4;20;6;38;0;29.2;91.4;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;4;0;201501201125_g_4;20;13;55;0;29.0;120.4;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;5;0;201501201125_g_4;20;17;49;0;22.6;143.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;6;0;201501201125_g_4;20;3;41;0;33.4;176.4;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;7;0;201501201125_g_4;20;11;39;0;24.6;201.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;8;0;201501201125_g_4;20;12;40;0;24.0;225.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;9;0;201501201125_g_4;20;15;42;0;21.8;246.8;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;10;0;201501201125_g_4;20;8;51;0;32.4;279.2;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;11;0;201501201125_g_4;20;3;29;0;28.6;307.8;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;12;0;201501201125_g_4;20;18;58;0;25.2;333.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;13;0;201501201125_g_4;20;5;34;0;28.6;361.6;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;14;0;201501201125_g_4;20;6;41;0;30.4;392.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;15;0;201501201125_g_4;20;11;37;0;23.8;415.8;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;16;0;201501201125_g_4;20;18;57;0;24.8;440.6;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;17;0;201501201125_g_4;20;12;51;0;28.4;469.0;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;18;0;201501201125_g_4;20;5;38;0;30.2;499.2;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;19;0;201501201125_g_4;20;16;43;0;21.2;520.4;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_7;20;0;201501201125_g_4;20;17;55;0;25.0;545.4;1960;0;22;0;0;None;None;1;7;4;1;0;1;4;4;3
201501201125;201501201125_j_0;1;0;201501201125_g_9;20;20;71;0;28.4;28.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;2;0;201501201125_g_9;20;5;18;0;22.2;50.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;3;0;201501201125_g_9;20;2;20;0;26.0;76.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;4;0;201501201125_g_9;20;16;55;0;26.0;102.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;5;0;201501201125_g_9;20;19;47;0;19.8;122.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;6;0;201501201125_g_9;20;6;49;0;33.6;156.0;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;7;0;201501201125_g_9;20;18;38;0;17.2;173.2;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;8;0;201501201125_g_9;20;1;19;0;26.6;199.8;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;9;0;201501201125_g_9;20;8;39;0;27.6;227.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;10;0;201501201125_g_9;20;6;32;0;26.8;254.2;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;11;0;201501201125_g_9;20;6;31;0;26.4;280.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;12;0;201501201125_g_9;20;5;42;0;31.8;312.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;13;0;201501201125_g_9;20;5;37;0;29.8;342.2;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;14;0;201501201125_g_9;20;3;12;0;21.8;364.0;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;15;0;201501201125_g_9;20;18;32;0;14.8;378.8;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;16;0;201501201125_g_9;20;18;42;0;18.8;397.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;17;0;201501201125_g_9;20;9;34;0;24.6;422.2;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;18;0;201501201125_g_9;20;9;23;0;20.2;442.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;19;0;201501201125_g_9;20;7;30;0;25.0;467.4;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_0;20;0;201501201125_g_9;20;2;28;0;29.2;496.6;1995;1;43;1;1;7;6;1;2;2;1;1;0;4;3;3
201501201125;201501201125_j_1;1;0;201501201125_g_1;20;6;19;0;21.6;21.6;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;2;0;201501201125_g_1;20;9;29;0;22.6;44.2;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;3;0;201501201125_g_1;20;14;49;0;25.6;69.8;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;4;0;201501201125_g_1;20;8;52;0;32.8;102.6;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;5;0;201501201125_g_1;20;11;60;0;33.0;135.6;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;6;0;201501201125_g_1;20;14;52;0;26.8;162.4;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;7;0;201501201125_g_1;20;12;50;0;28.0;190.4;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;8;0;201501201125_g_1;20;2;16;0;24.4;214.8;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;9;0;201501201125_g_1;20;6;25;0;24.0;238.8;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
201501201125;201501201125_j_1;10;0;201501201125_g_1;20;20;54;0;21.6;260.4;1967;0;66;0;1;8;2;1;2;3;0;None;None;1;2;6
